wave,depth
3648.7069,0.883
3648.785,0.217
3648.8146,0.579
3648.9195,0.203
3648.993,0.842
3649.0035,0.555
3649.3025,0.971
3649.3332,0.844
3649.3351,0.69
3649.5059,0.959
3649.6878,0.571
3649.8298,0.826
3649.9312,0.467
3650.0294,0.934
3650.0977,0.902
3650.18,0.192
3650.2695,0.82
3650.2787,0.947
3650.3584,0.429
3650.4189,0.838
3650.479,0.152
3650.5349,0.863
3650.9707,0.829
3651.0339,0.703
3651.096,0.862
3651.1888,0.654
3651.2528,0.485
3651.4666,0.961
3651.629,0.223
3651.657,0.153
3651.673,0.547
3651.795,0.946
3651.834,0.166
3651.904,0.254
3651.9172,0.814
3651.9647,0.268
3652.5434,0.912
3652.656,0.812
3653.052,0.275
3653.104,0.164
3653.3468,0.767
3653.349,0.77
3653.4942,0.957
3653.5004,0.744
3653.664,0.229
3653.7542,0.899
3653.9065,0.827
3653.9686,0.868
3654.441,0.393
3654.5894,0.864
3654.624,0.46
3654.6709,0.816
3654.9972,0.817
3655.3444,0.386
3655.3521,0.659
3655.4647,0.923
3655.844,0.388
3656.152,0.457
3656.2095,0.902
3656.224,0.771
3656.26,0.87
3656.349,0.822
3656.5361,0.163
3656.742,0.655
3656.964,0.744
3657.1326,0.891
3657.71,0.244
3657.8977,0.88
3657.9185,0.15
3657.943,0.272
3657.985,0.19
3658.0185,0.815
3658.0948,0.883
3658.1363,0.837
3658.1605,0.2
3658.5465,0.813
3659.1997,0.314
3659.225,0.163
3659.5164,0.943
3659.7333,0.578
3659.7605,0.921
3660.325,0.82
3660.4,0.438
3660.4005,0.42
3660.4026,0.677
3660.445,0.156
3660.499,0.167
3660.6286,0.845
3660.638,0.25
3660.6392,0.153
3660.7718,0.813
3660.921,0.514
3661.2523,0.271
3661.35,0.333
3661.362,0.401
3661.3622,0.836
3661.3704,0.31
3661.9428,0.923
3661.9473,0.891
3661.9497,0.377
3661.9518,0.694
3661.9561,0.325
3662.08,0.339
3662.1172,0.194
3662.127,0.274
3662.1588,0.848
3662.224,0.305
3662.2325,0.922
3662.264,0.252
3662.621,0.19
3662.734,0.302
3662.8331,0.875
3662.836,0.677
3662.8364,0.855
3662.8985,0.2
3663.201,0.826
3663.2485,0.452
3663.2615,0.869
3663.3984,0.803
3663.4415,0.164
3663.4514,0.894
3663.5915,0.214
3663.65,0.287
3663.9078,0.18
3663.9605,0.837
3664.067,0.757
3664.076,0.876
3664.081,0.788
3664.086,0.94
3664.095,0.957
3664.1133,0.768
3664.245,0.395
3664.5368,0.902
3664.5376,0.467
3664.608,0.342
3664.6107,0.893
3664.614,0.158
3664.6913,0.829
3664.7258,0.835
3664.813,0.26
3664.9414,0.378
3665.022,0.284
3665.18,0.197
3665.9845,0.532
3666.169,0.364
3666.2415,0.901
3666.2862,0.826
3666.509,0.219
3666.534,0.822
3666.5733,0.173
3666.635,0.705
3666.7628,0.758
3666.8072,0.798
3666.94,0.854
3666.9792,0.187
3667.2528,0.909
3667.4185,0.721
3667.422,0.256
3667.7379,0.258
3667.9779,0.297
3667.9859,0.899
3667.9946,0.862
3668.027,0.289
3668.2095,0.866
3668.2126,0.757
3668.432,0.635
3668.5294,0.416
3668.8891,0.812
3668.9632,0.859
3669.1519,0.908
3669.231,0.518
3669.234,0.811
3669.236,0.577
3669.237,0.916
3669.239,0.94
3669.273,0.155
3669.4125,0.592
3669.5207,0.947
3669.6802,0.861
3669.8306,0.453
3670.0243,0.914
3670.0375,0.367
3670.0883,0.926
3670.401,0.693
3670.411,0.861
3670.415,0.737
3670.421,0.934
3670.43,0.953
