wave,depth
3597.0521,0.921
3597.146,0.759
3597.2337,0.196
3597.6296,0.346
3597.699,0.984
3597.701,0.992
3597.702,0.985
3597.703,0.996
3597.704,0.996
3597.8451,0.151
3597.8499,0.198
3598.02,0.353
3598.111,0.19
3598.1859,0.416
3598.4377,0.272
3598.7135,0.983
3598.7173,0.91
3598.9287,0.793
3598.9802,0.923
3599.3545,0.698
3599.39,0.861
3599.5368,0.486
3599.6248,0.938
3599.6423,0.652
3599.762,0.486
3599.825,0.241
3600.0187,0.582
3600.375,0.156
3600.41,0.201
3600.4732,0.893
3600.6649,0.187
3600.7324,0.977
3600.9,0.255
3601.06,0.277
3601.19,0.975
3601.27,0.163
3601.3483,0.842
3601.4193,0.813
3601.661,0.934
3601.69,0.184
3601.7747,0.368
3601.8802,0.776
3601.9155,0.965
3601.9412,0.605
3602.0816,0.934
3602.0828,0.992
3602.266,0.949
3602.271,0.974
3602.273,0.954
3602.276,0.99
3602.28,0.993
3602.4364,0.194
3602.462,0.962
3602.5254,0.967
3602.548,0.221
3602.5574,0.462
3602.565,0.345
3602.6014,0.168
3602.6976,0.882
3602.7634,0.876
3603.0426,0.853
3603.203,0.982
3603.2614,0.203
3603.5667,0.928
3603.6147,0.661
3603.6806,0.935
3603.745,0.919
3603.7542,0.917
3603.7727,0.811
3603.8175,0.945
3603.8274,0.508
3603.8436,0.949
3603.9425,0.188
3604.0916,0.288
3604.1779,0.509
3604.2603,0.57
3604.2799,0.978
3604.28,0.477
3604.3717,0.937
3604.4671,0.582
3604.541,0.697
3604.5878,0.154
3604.6745,0.312
3604.6971,0.904
3604.7162,0.451
3604.879,0.297
3604.927,0.898
3604.9594,0.875
3605.0114,0.831
3605.04,0.817
3605.1421,0.327
3605.1768,0.285
3605.2007,0.941
3605.344,0.997
3605.3709,0.985
3605.3947,0.905
3605.3999,0.918
3605.4474,0.73
3605.4524,0.984
3605.5003,0.977
3605.525,0.824
3605.5543,0.421
3605.619,0.853
3605.6841,0.376
3606.0341,0.872
3606.0402,0.478
3606.118,0.442
3606.3744,0.904
3606.5334,0.949
3606.5992,0.92
3606.679,0.989
3606.6843,0.718
3606.7128,0.791
3606.778,0.971
3606.7815,0.868
3606.8482,0.733
3606.8553,0.196
3607.0345,0.172
3607.0951,0.744
3607.1204,0.883
3607.3664,0.188
3607.369,0.309
3607.527,0.963
3607.6244,0.187
3607.8319,0.332
3607.9079,0.889
3607.9144,0.233
3608.0588,0.212
3608.1415,0.962
3608.173,0.852
3608.3123,0.858
3608.3278,0.315
3608.3584,0.457
3608.404,0.803
3608.4836,0.962
3608.5143,0.854
3608.549,0.887
3608.6746,0.71
3608.758,0.187
3608.8261,0.739
3608.8589,0.996
3609.023,0.869
3609.1523,0.772
3609.2534,0.521
3609.3113,0.994
3609.3161,0.992
3609.3185,0.961
3609.3209,0.979
3609.3252,0.957
3609.338,0.375
3609.4622,0.797
3609.478,0.926
3609.49,0.779
3609.547,0.931
3609.5893,0.898
3609.6858,0.261
3609.7599,0.394
3609.78,0.558
3609.8288,0.218
3610.043,0.93
3610.1526,0.983
3610.1589,0.985
3610.2365,0.439
3610.2785,0.916
3610.292,0.955
3610.3597,0.293
3610.457,0.986
3610.46,0.992
3610.461,0.987
3610.462,0.996
3610.463,0.996
3610.6946,0.949
3610.762,0.168
3610.8161,0.669
3611.0429,0.974
3611.3415,0.183
3611.4225,0.71
3611.4822,0.911
3611.5451,0.242
3611.5484,0.772
3611.552,0.889
3611.6293,0.742
3611.6583,0.392
3611.7006,0.83
3611.889,0.58
3612.0683,0.972
3612.1573,0.194
3612.2103,0.883
3612.2401,0.88
3612.47,0.46
3612.5048,0.79
3612.6043,0.774
3612.721,0.973
3612.728,0.986
3612.732,0.976
3612.736,0.994
3612.743,0.995
3612.8196,0.589
3612.9178,0.406
3612.9189,0.782
3612.9266,0.846
3612.9394,0.974
3612.94,0.229
3613.0812,0.768
3613.098,0.928
3613.1237,0.305
3613.1448,0.937
3613.1787,0.618
3613.3239,0.152
3613.423,0.724
3613.429,0.774
3613.4416,0.93
3613.4436,0.942
3613.445,0.454
3613.4737,0.212
3613.5925,0.902
3613.6059,0.91
3613.663,0.82
3613.689,0.793
3613.6944,0.341
3613.7051,0.253
3613.7147,0.853
3613.7349,0.741
3613.7645,0.257
3613.829,0.992
3614.112,0.937
3614.1795,0.844
3614.3,0.365
3614.5556,0.87
3614.6628,0.44
3614.68,0.155
3614.765,0.915
3614.7718,0.929
3615.1445,0.259
3615.1909,0.9
3615.3008,0.235
3615.38,0.179
3615.3888,0.877
3615.5387,0.939
3615.6425,0.167
3615.646,0.988
3615.6623,0.974
3615.81,0.396
3615.9549,0.77
3616.1483,0.914
3616.3199,0.937
3616.5652,0.854
3616.566,0.726
3616.617,0.232
3616.895,0.419
3617.0397,0.342
3617.1,0.879
3617.1633,0.439
3617.2043,0.718
3617.3183,0.943
3617.4289,0.872
3617.4632,0.347
3617.522,0.574
3617.5334,0.824
3617.6759,0.604
3617.7062,0.8
3617.7859,0.976
3617.9276,0.852
3617.9637,0.923
3618.0082,0.822
3618.1789,0.392
3618.2987,0.956
3618.3798,0.92
3618.3858,0.969
3618.51,0.245
3618.5965,0.946
3618.62,0.852
3618.7456,0.196
3618.7675,0.996
3618.8113,0.89
3618.9312,0.16
3618.9581,0.764
3618.968,0.464
3619.0963,0.862
3619.2688,0.95
