wave,depth
3610.6946,0.949
3610.762,0.18
3610.8161,0.734
3611.0429,0.975
3611.3415,0.159
3611.4225,0.767
3611.4822,0.916
3611.5451,0.209
3611.5484,0.718
3611.552,0.872
3611.6293,0.792
3611.6583,0.444
3611.7006,0.839
3611.889,0.686
3612.0683,0.974
3612.1573,0.184
3612.2103,0.854
3612.2401,0.849
3612.47,0.404
3612.5048,0.819
3612.6043,0.783
3612.721,0.97
3612.728,0.987
3612.732,0.974
3612.736,0.994
3612.743,0.996
3612.8196,0.475
3612.9178,0.462
3612.9189,0.821
3612.9266,0.853
3612.9394,0.975
3612.94,0.265
3613.0812,0.796
3613.098,0.937
3613.1237,0.425
3613.1448,0.937
3613.1787,0.739
3613.3239,0.198
3613.423,0.781
3613.429,0.68
3613.4416,0.931
3613.4436,0.943
3613.445,0.539
3613.5925,0.817
3613.6059,0.915
3613.663,0.806
